speed_mps,ay_mps2,ax_accel_mps2,ax_brake_mps2,accel_feasible,brake_feasible
2.000000000000000000e+01,0.000000000000000000e+00,1.304284449999999929e+01,-2.020169899999999785e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+01,5.230213333333333381e-01,1.304284449999999929e+01,-2.000556600000000174e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+01,1.046042666666666676e+00,1.304284449999999929e+01,-1.980943299999999851e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+01,1.569064000000000014e+00,1.304284449999999929e+01,-1.961330000000000240e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+01,2.092085333333333352e+00,1.304284449999999929e+01,-1.941716699999999918e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+01,2.615106666666666690e+00,1.304284449999999929e+01,-1.902490099999999984e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+01,3.138128000000000029e+00,1.304284449999999929e+01,-1.882876800000000017e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+01,3.661149333333333367e+00,1.304284449999999929e+01,-1.863263500000000050e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+01,4.184170666666666705e+00,1.304284449999999929e+01,-1.824036900000000117e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+01,4.707192000000000043e+00,1.304284449999999929e+01,-1.804423599999999794e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+01,5.230213333333333381e+00,1.304284449999999929e+01,-1.765196999999999861e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+01,5.753234666666666719e+00,1.304284449999999929e+01,-1.725970399999999927e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+01,6.276256000000000057e+00,1.304284449999999929e+01,-1.706357099999999960e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+01,6.799277333333333395e+00,1.304284449999999929e+01,-1.667130500000000026e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+01,7.322298666666666733e+00,1.304284449999999929e+01,-1.627903900000000093e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+01,7.845320000000000071e+00,1.304284449999999929e+01,-1.588677299999999981e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+01,8.368341333333333409e+00,1.304284449999999929e+01,-1.549450700000000047e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+01,8.891362666666665859e+00,1.304284449999999929e+01,-1.490610799999999969e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+01,9.414384000000000086e+00,1.304284449999999929e+01,-1.451384200000000035e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+01,9.937405333333334312e+00,1.304284449999999929e+01,-1.392544300000000135e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+01,1.046042666666666676e+01,1.304284449999999929e+01,-1.353317699999999846e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+01,1.098344799999999921e+01,1.287122812499999824e+01,-1.294477799999999945e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+01,1.150646933333333344e+01,1.184152987499999909e+01,-1.235637900000000045e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+01,1.202949066666666766e+01,1.081183162499999995e+01,-1.196411300000000111e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+01,1.255251200000000011e+01,9.953749750000000063e+00,-1.137571399999999855e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+01,1.307553333333333256e+01,8.924051499999999137e+00,-1.078731499999999954e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+01,1.359855466666666679e+01,7.894353249999999100e+00,-1.000278300000000087e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+01,1.412157600000000102e+01,6.864654999999999063e+00,-9.414384000000001862e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+01,1.464459733333333347e+01,6.006573124999999180e+00,-8.825984999999999303e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+01,1.516761866666666592e+01,4.976874875000000031e+00,-8.041453000000000628e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+01,1.569064000000000014e+01,3.947176624999999550e+00,-7.256920999999998401e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+01,1.621366133333333437e+01,2.917478374999999957e+00,-6.472388999999999726e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+01,1.673668266666666682e+01,1.887780124999999920e+00,-5.883990000000000720e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+01,1.725970399999999927e+01,8.580818749999998829e-01,-4.903324999999998823e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+01,1.778272533333333172e+01,nan,-4.118793000000000148e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+01,1.830574666666666772e+01,nan,-3.334261000000001474e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+01,1.882876800000000017e+01,nan,-2.353595999999999577e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+01,1.935178933333333262e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+01,1.987481066666666862e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+01,2.039783200000000107e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+01,2.092085333333333352e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+01,2.144387466666666597e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+01,2.196689599999999842e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+01,2.248991733333333443e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+01,2.301293866666666688e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+01,2.353595999999999933e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+01,2.405898133333333533e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+01,2.458200266666666778e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+01,2.510502400000000023e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+01,2.562804533333333268e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+01,2.615106666666666513e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+01,2.667408800000000113e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+01,2.719710933333333358e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+01,2.772013066666666603e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+01,2.824315200000000203e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+01,2.876617333333333448e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+01,2.928919466666666693e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+01,2.981221599999999938e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+01,3.033523733333333183e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+01,3.085825866666666784e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+01,3.138128000000000029e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,-3.138128000000000029e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,-3.085825866666666784e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,-3.033523733333333183e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,-2.981221599999999938e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,-2.928919466666666693e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,-2.876617333333333448e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,-2.824315200000000203e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,-2.772013066666666603e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,-2.719710933333333358e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,-2.667408800000000113e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,-2.615106666666666513e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,-2.562804533333333268e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,-2.510502400000000023e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,-2.458200266666666778e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,-2.405898133333333533e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,-2.353595999999999933e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,-2.301293866666666688e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,-2.248991733333333443e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,-2.196689599999999842e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,-2.144387466666666597e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,-2.092085333333333352e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,-2.039783200000000107e+01,nan,-2.941994999999998583e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,-1.987481066666666862e+01,nan,-3.922660000000000480e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,-1.935178933333333262e+01,1.716163749999999877e-01,-4.707191999999999155e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,-1.882876800000000017e+01,1.201314624999999969e+00,-5.687857000000001051e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,-1.830574666666666772e+01,2.231012874999999784e+00,-6.472388999999999726e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,-1.778272533333333172e+01,3.260711124999999821e+00,-7.256920999999998401e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,-1.725970399999999927e+01,4.290409374999999415e+00,-8.041453000000000628e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,-1.673668266666666682e+01,5.320107624999999452e+00,-8.825984999999999303e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,-1.621366133333333437e+01,6.349805874999999489e+00,-9.414384000000001862e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,-1.569064000000000014e+01,7.379504124999999526e+00,-1.019891600000000054e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,-1.516761866666666592e+01,8.409202374999999563e+00,-1.078731499999999954e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,-1.464459733333333347e+01,9.438900624999998712e+00,-1.157184700000000177e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,-1.412157600000000102e+01,1.029698249999999859e+01,-1.216024600000000078e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,-1.359855466666666679e+01,1.046859887499999964e+01,-1.274864499999999978e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,-1.307553333333333256e+01,1.046859887499999964e+01,-1.333704399999999879e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,-1.255251200000000011e+01,1.046859887499999964e+01,-1.392544300000000135e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,-1.202949066666666766e+01,1.046859887499999964e+01,-1.451384200000000035e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,-1.150646933333333344e+01,1.046859887499999964e+01,-1.490610799999999969e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,-1.098344799999999921e+01,1.046859887499999964e+01,-1.549450700000000047e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,-1.046042666666666676e+01,1.046859887499999964e+01,-1.588677299999999981e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,-9.937405333333334312e+00,1.046859887499999964e+01,-1.647517200000000059e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,-9.414384000000000086e+00,1.046859887499999964e+01,-1.686743799999999993e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,-8.891362666666665859e+00,1.046859887499999964e+01,-1.725970399999999927e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,-8.368341333333333409e+00,1.046859887499999964e+01,-1.784810300000000183e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,-7.845320000000000071e+00,1.046859887499999964e+01,-1.824036900000000117e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,-7.322298666666666733e+00,1.046859887499999964e+01,-1.863263500000000050e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,-6.799277333333333395e+00,1.046859887499999964e+01,-1.882876800000000017e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,-6.276256000000000057e+00,1.046859887499999964e+01,-1.922103399999999951e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,-5.753234666666666719e+00,1.046859887499999964e+01,-1.961330000000000240e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,-5.230213333333333381e+00,1.046859887499999964e+01,-2.000556600000000174e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,-4.707192000000000043e+00,1.046859887499999964e+01,-2.020169899999999785e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,-4.184170666666666705e+00,1.046859887499999964e+01,-2.059396500000000074e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,-3.661149333333333367e+00,1.046859887499999964e+01,-2.079009800000000041e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,-3.138128000000000029e+00,1.046859887499999964e+01,-2.098623100000000008e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,-2.615106666666666690e+00,1.046859887499999964e+01,-2.137849699999999942e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,-2.092085333333333352e+00,1.046859887499999964e+01,-2.157462999999999909e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,-1.569064000000000014e+00,1.046859887499999964e+01,-2.177076300000000231e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,-1.046042666666666676e+00,1.046859887499999964e+01,-2.196689599999999842e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,-5.230213333333333381e-01,1.046859887499999964e+01,-2.216302900000000164e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,0.000000000000000000e+00,1.046859887499999964e+01,-2.235916199999999776e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,5.230213333333333381e-01,1.046859887499999964e+01,-2.216302900000000164e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,1.046042666666666676e+00,1.046859887499999964e+01,-2.196689599999999842e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,1.569064000000000014e+00,1.046859887499999964e+01,-2.177076300000000231e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,2.092085333333333352e+00,1.046859887499999964e+01,-2.157462999999999909e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,2.615106666666666690e+00,1.046859887499999964e+01,-2.137849699999999942e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,3.138128000000000029e+00,1.046859887499999964e+01,-2.098623100000000008e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,3.661149333333333367e+00,1.046859887499999964e+01,-2.079009800000000041e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,4.184170666666666705e+00,1.046859887499999964e+01,-2.059396500000000074e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,4.707192000000000043e+00,1.046859887499999964e+01,-2.020169899999999785e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,5.230213333333333381e+00,1.046859887499999964e+01,-2.000556600000000174e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,5.753234666666666719e+00,1.046859887499999964e+01,-1.961330000000000240e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,6.276256000000000057e+00,1.046859887499999964e+01,-1.922103399999999951e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,6.799277333333333395e+00,1.046859887499999964e+01,-1.882876800000000017e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,7.322298666666666733e+00,1.046859887499999964e+01,-1.863263500000000050e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,7.845320000000000071e+00,1.046859887499999964e+01,-1.824036900000000117e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,8.368341333333333409e+00,1.046859887499999964e+01,-1.784810300000000183e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,8.891362666666665859e+00,1.046859887499999964e+01,-1.725970399999999927e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,9.414384000000000086e+00,1.046859887499999964e+01,-1.686743799999999993e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,9.937405333333334312e+00,1.046859887499999964e+01,-1.647517200000000059e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,1.046042666666666676e+01,1.046859887499999964e+01,-1.588677299999999981e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,1.098344799999999921e+01,1.046859887499999964e+01,-1.549450700000000047e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,1.150646933333333344e+01,1.046859887499999964e+01,-1.490610799999999969e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,1.202949066666666766e+01,1.046859887499999964e+01,-1.451384200000000035e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,1.255251200000000011e+01,1.046859887499999964e+01,-1.392544300000000135e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,1.307553333333333256e+01,1.046859887499999964e+01,-1.333704399999999879e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,1.359855466666666679e+01,1.046859887499999964e+01,-1.274864499999999978e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,1.412157600000000102e+01,1.029698249999999859e+01,-1.216024600000000078e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,1.464459733333333347e+01,9.438900624999998712e+00,-1.157184700000000177e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,1.516761866666666592e+01,8.409202374999999563e+00,-1.078731499999999954e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,1.569064000000000014e+01,7.379504124999999526e+00,-1.019891600000000054e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,1.621366133333333437e+01,6.349805874999999489e+00,-9.414384000000001862e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,1.673668266666666682e+01,5.320107624999999452e+00,-8.825984999999999303e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,1.725970399999999927e+01,4.290409374999999415e+00,-8.041453000000000628e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,1.778272533333333172e+01,3.260711124999999821e+00,-7.256920999999998401e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,1.830574666666666772e+01,2.231012874999999784e+00,-6.472388999999999726e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,1.882876800000000017e+01,1.201314624999999969e+00,-5.687857000000001051e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,1.935178933333333262e+01,1.716163749999999877e-01,-4.707191999999999155e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,1.987481066666666862e+01,nan,-3.922660000000000480e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,2.039783200000000107e+01,nan,-2.941994999999998583e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+01,2.092085333333333352e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,2.144387466666666597e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,2.196689599999999842e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,2.248991733333333443e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,2.301293866666666688e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,2.353595999999999933e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,2.405898133333333533e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,2.458200266666666778e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,2.510502400000000023e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,2.562804533333333268e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,2.615106666666666513e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,2.667408800000000113e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,2.719710933333333358e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,2.772013066666666603e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,2.824315200000000203e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,2.876617333333333448e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,2.928919466666666693e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,2.981221599999999938e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,3.033523733333333183e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,3.085825866666666784e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,3.138128000000000029e+01,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00
